id,price
0,2884.728
1,5760.4785
2,9290.176
3,4010.633
4,1631.7563
5,6172.516
6,4852.2407
7,4430.298
8,5296.535
9,15410.664
10,4698.8257
11,831.25244
12,3089.562
13,1661.6771
14,2459.4133
15,1123.3336
16,1480.9028
17,3842.9783
18,4030.4275
19,869.3607
20,2199.902
21,5251.631
22,4348.9707
23,602.0365
24,16977.91
25,1173.3909
26,627.52924
27,1000.70795
28,1641.4647
29,865.512
30,11138.246
31,550.41516
32,4037.3457
33,712.4586
34,653.80066
35,2441.3552
36,7011.5596
37,2788.7012
38,2857.5566
39,649.66394
40,510.01913
41,9074.444
42,883.06055
43,1736.7427
44,10299.497
45,2616.216
46,927.45984
47,850.82196
48,1206.0049
49,2859.233
50,640.5152
51,4700.7817
52,2908.8247
53,7275.739
54,5380.114
55,2109.0396
56,8523.204
57,2379.0344
58,4453.476
59,2820.7258
60,1157.2673
61,521.05
62,6906.6914
63,1136.3856
64,8963.943
65,17241.03
66,967.4314
67,11771.366
68,5575.662
69,9618.187
70,418.5092
71,659.8567
72,808.519
73,1216.3993
74,5262.7563
75,1847.3214
76,8579.287
77,14521.281
78,2788.7192
79,6379.7046
80,10944.193
81,1987.0385
82,14582.902
83,6919.9355
84,849.29785
85,7473.1533
86,962.1659
87,11891.001
88,8675.291
89,14770.529
90,4923.951
91,1404.3019
92,954.651
93,868.38385
94,16912.707
95,528.5425
96,14771.282
97,14602.031
98,12201.552
99,744.6632
100,2389.516
101,713.9875
102,692.1477
103,468.72302
104,1033.4702
105,1702.7806
106,1426.0719
107,827.59
108,1060.4581
109,665.46124
110,612.47955
111,1057.723
112,1808.4518
113,1626.1742
114,1525.424
115,5131.856
116,5203.9824
117,16064.85
118,458.61923
119,16458.168
120,1280.1367
121,1655.5662
122,1164.168
123,556.1154
124,726.2085
125,1284.8954
126,1194.8337
127,13468.875
128,5702.05
129,5014.6943
130,6386.034
131,3364.0679
132,6890.3813
133,1013.01715
134,3393.405
135,1033.1051
136,553.1539
137,7309.4004
138,548.29724
139,4462.9385
140,811.2335
141,884.02765
142,3411.8474
143,4429.168
144,764.72504
145,6104.9116
146,16316.417
147,5039.759
148,2620.547
149,1912.9285
150,2270.8757
151,1708.8024
152,12179.947
153,2751.1257
154,595.574
155,14350.242
156,3485.884
157,2879.6885
158,3893.974
159,873.0711
160,7607.9683
161,10236.53
162,674.45807
163,657.7282
164,5356.5933
165,11499.298
166,3153.9343
167,4469.3384
168,3357.3713
169,10257.838
170,768.44965
171,1603.0618
172,4717.488
173,2285.9697
174,6358.8877
175,1769.0613
176,4207.979
177,3709.8362
178,2609.8877
179,3571.5105
180,3500.4778
181,1628.8961
182,918.23346
183,1648.5166
184,674.47327
185,3989.607
186,894.4326
187,855.2678
188,483.98196
189,1835.7227
190,2317.9592
191,706.15765
192,850.6179
193,6470.096
194,4339.4897
195,2378.1692
196,609.2377
197,12992.132
198,680.04596
199,8690.268
200,10948.637
201,6283.1177
202,810.73773
203,752.18005
204,6455.9253
205,3473.0466
206,612.48334
207,2968.3962
208,950.19684
209,8029.2173
210,2641.7512
211,7540.783
212,10936.152
213,429.2048
214,1298.8677
215,873.6937
216,2576.0344
217,2615.7754
218,900.8137
219,1468.6194
220,1699.3706
221,2034.5236
222,9243.153
223,1032.6887
224,1228.121
225,4596.691
226,4038.467
227,1982.6488
228,6252.987
229,1869.7318
230,5095.271
231,1398.7544
232,1306.2863
233,1531.5792
234,930.3372
235,8659.728
236,1254.6826
237,909.313
238,4646.373
239,7606.371
240,5560.9434
241,919.5152
242,14671.158
243,4652.7036
244,442.59155
245,958.7003
246,2403.976
247,6960.659
248,10622.895
249,5448.0327
250,5493.482
251,1699.769
252,2713.8218
253,5063.8384
254,4969.657
255,1288.9385
256,631.9909
257,2062.303
258,782.60187
259,15052.657
260,6330.7427
261,4632.62
262,1811.8198
263,3756.3025
264,831.857
265,2247.858
266,8101.112
267,1762.0105
268,1246.4197
269,9049.88
270,7701.7324
271,795.04553
272,4386.6807
273,5082.758
274,529.1494
275,928.0796
276,6370.4663
277,565.06573
278,6305.6533
279,8021.259
280,1568.1527
281,2623.7761
282,4222.5063
283,9337.074
284,8549.106
285,11752.081
286,5150.7373
287,16865.645
288,1707.8549
289,6620.866
290,388.9109
291,8480.246
292,17795.008
293,888.28687
294,7334.603
295,1789.5391
296,2160.9233
297,703.77496
298,374.3374
299,5539.0537
300,1467.6707
301,1087.8883
302,3861.9185
303,5782.947
304,5872.358
305,8679.929
306,1086.6514
307,1069.5155
308,1725.096
309,2084.3474
310,1794.6959
311,445.2581
312,7830.761
313,5300.835
314,2456.742
315,9712.951
316,799.7044
317,1081.3115
318,949.23145
319,8215.337
320,4957.5557
321,514.88806
322,447.03735
323,510.01913
324,939.4444
325,5422.566
326,1627.594
327,1781.8376
328,6733.9067
329,565.45306
330,17359.127
331,2242.6367
