id,price
0,2910.1326
1,5710.8594
2,9374.096
3,4029.1267
4,1624.0764
5,6132.892
6,4818.2266
7,4319.826
8,5349.626
9,15122.967
10,4636.049
11,763.5783
12,3087.0154
13,1598.4282
14,2478.9224
15,1132.7623
16,1552.929
17,4015.9102
18,4076.3132
19,881.837
20,2120.6135
21,5133.7554
22,4281.8594
23,629.567
24,17001.23
25,1128.3248
26,597.9903
27,1034.2861
28,1632.2103
29,844.9969
30,10864.004
31,555.6139
32,4124.2144
33,698.323
34,674.825
35,2441.8843
36,6616.8755
37,2633.0295
38,2836.8835
39,717.8027
40,520.972
41,8999.906
42,853.1307
43,1712.9467
44,10492.743
45,2538.3708
46,997.8694
47,820.04034
48,1205.4979
49,2875.9536
50,676.9128
51,4608.321
52,2914.4895
53,7048.847
54,5601.7114
55,2156.4226
56,8897.005
57,2398.1501
58,4390.0337
59,2789.7524
60,1240.7129
61,544.10815
62,6848.541
63,1095.0961
64,8665.238
65,16892.055
66,877.3529
67,11825.261
68,5362.463
69,9322.961
70,457.55774
71,679.0535
72,804.3485
73,1371.9414
74,5251.936
75,1873.2261
76,8731.662
77,14372.33
78,2776.9011
79,6477.5874
80,10979.123
81,2005.2726
82,14399.0205
83,6720.114
84,875.977
85,7438.558
86,1003.3073
87,12374.92
88,8614.263
89,14518.167
90,4948.774
91,1315.471
92,1005.56525
93,869.55707
94,15837.751
95,534.3054
96,14528.576
97,15012.009
98,12485.498
99,692.917
100,2533.0254
101,719.9817
102,646.2128
103,447.84683
104,1105.909
105,1673.2605
106,1357.065
107,749.41174
108,1038.0663
109,703.81464
110,634.79144
111,1048.0137
112,1833.636
113,1669.1362
114,1518.0806
115,5156.113
116,5132.4517
117,15421.715
118,476.34006
119,16935.41
120,1360.1357
121,1647.8425
122,1116.1543
123,555.385
124,695.39624
125,1331.6104
126,1134.6797
127,13335.895
128,5610.823
129,5067.7417
130,6430.504
131,3284.5918
132,6792.194
133,1045.7688
134,3372.2437
135,1062.8552
136,619.5375
137,7017.2793
138,580.7826
139,4338.4126
140,901.18134
141,905.20325
142,3491.435
143,3846.4175
144,724.093
145,6200.524
146,16437.557
147,5110.9897
148,2587.2366
149,1882.1316
150,2514.6182
151,1711.9741
152,12444.653
153,2770.006
154,604.07306
155,14439.666
156,3572.2722
157,2875.7693
158,3902.8206
159,918.48505
160,7256.956
161,9978.982
162,702.1827
163,637.23016
164,5366.664
165,11335.617
166,3222.2488
167,4500.9106
168,3341.8743
169,11344.353
170,734.52765
171,1631.0801
172,4746.2153
173,2132.3564
174,6256.095
175,1809.2594
176,4400.1045
177,3649.2468
178,2650.6206
179,3430.0645
180,3508.8657
181,1645.941
182,936.2676
183,1610.5673
184,737.5059
185,4048.107
186,949.2346
187,888.783
188,514.3244
189,1822.0437
190,2304.9116
191,723.6212
192,819.4725
193,6341.3853
194,4100.9995
195,2509.2366
196,650.068
197,12798.027
198,637.0842
199,8905.579
200,9953.0625
201,6271.9937
202,711.73267
203,777.97656
204,6478.0815
205,3677.9177
206,634.15326
207,2978.6123
208,943.32776
209,7924.0854
210,2669.0042
211,7228.2847
212,11055.198
213,468.9299
214,1198.1189
215,907.99384
216,2612.0398
217,2604.765
218,853.2787
219,1512.0016
220,2087.0942
221,2106.742
222,9140.742
223,1042.7455
224,1210.6854
225,4497.5557
226,3624.357
227,1944.6218
228,6404.979
229,1889.7008
230,5154.9604
231,1452.1808
232,1169.5242
233,1596.4036
234,888.3891
235,8415.567
236,1245.8605
237,942.828
238,4296.6875
239,8367.242
240,5966.1265
241,863.2314
242,15185.287
243,4527.42
244,494.91583
245,977.8656
246,2566.516
247,7245.453
248,10604.389
249,5596.0127
250,5382.397
251,1529.877
252,2774.8242
253,5091.037
254,5135.3237
255,1293.6058
256,665.9708
257,1991.2018
258,815.0907
259,14942.073
260,6364.5894
261,4741.522
262,1783.1506
263,3745.0508
264,774.7231
265,2273.0757
266,8653.03
267,1781.0765
268,1042.1536
269,8901.488
270,7587.1084
271,777.803
272,4376.309
273,5070.9116
274,473.65842
275,932.11127
276,6292.718
277,565.9573
278,6716.4023
279,8439.438
280,1563.1636
281,2711.4758
282,4014.5127
283,8859.409
284,8874.3125
285,11431.018
286,5120.1113
287,16279.554
288,1733.456
289,6125.1895
290,395.24625
291,8431.621
292,17458.91
293,867.9125
294,7529.9443
295,1769.5504
296,2170.7224
297,726.7911
298,341.74234
299,5558.0884
300,2543.6907
301,1141.8374
302,3601.069
303,5749.8916
304,5845.9785
305,8334.03
306,1047.7395
307,1037.4474
308,1781.2031
309,2124.5183
310,1770.4425
311,451.27887
312,7806.545
313,5201.639
314,2358.0718
315,10582.363
316,705.20984
317,1082.2185
318,886.12305
319,8123.672
320,5021.6025
321,543.1722
322,449.1871
323,521.3045
324,899.2398
325,5540.049
326,1627.9933
327,1792.5491
328,6770.1484
329,602.50726
330,17398.16
331,2288.3547
332,820.7029
333,8655.713
334,3450.1187
335,1828.2723
336,15094.698
337,906.96814
338,917.3961
339,6032.9873
340,682.5701
341,1592.9377
342,634.52625
343,4622.5166
344,4468.754
345,1749.7207
346,669.6252
347,2580.3262
348,4909.479
349,799.26166
350,3259.3826
351,479.12897
352,2656.646
353,1971.5159
354,642.3733
355,1493.4584
356,760.3281
357,11661.452
358,1471.9362
359,497.34528
360,965.323
361,8123.45
362,628.56305
363,8723.221
364,3775.8665
365,669.4999
366,672.42633
367,4603.183
368,1730.6559
369,659.24335
370,645.82574
371,768.0212
372,6753.9624
373,892.9236
374,450.5092
375,911.1587
376,706.35443
377,4269.6636
378,2706.4937
379,652.8617
380,4627.0596
381,533.9259
382,706.834
383,9914.285
384,1106.3131
385,757.2559
386,15996.995
387,11654.788
388,801.73157
389,763.599
390,2698.5105
391,837.83905
392,8533.59
393,642.53894
394,2021.0956
395,4819.474
396,764.97784
397,2007.2986
398,1037.7112
399,2266.538
400,5015.6587
401,643.1322
402,2595.5173
403,10861.12
404,1309.2565
405,1076.451
406,632.9276
407,17685.412
408,2073.7258
409,5753.317
410,863.933
411,704.4925
412,4379.033
413,1475.0204
414,7113.8726
415,794.5301
416,1362.3945
417,7566.3643
418,339.80096
419,4897.3457
420,13463.968
421,4263.335
422,4910.542
423,879.2002
424,1246.115
