id,price
0,2914.8519387722076
1,5485.751696651831
2,9386.432235955232
3,3944.3216674902797
4,1633.8375111855653
5,6091.1085424771545
6,4783.950472714133
7,4276.81292850703
8,5181.984332258629
9,15385.940098052817
10,4529.488564350402
11,851.8078799351514
12,2989.256942509158
13,1609.7443028055925
14,2479.2238468628375
15,1185.7801517894663
16,1518.8641679916207
17,3981.577656447392
18,4072.665704494831
19,909.6453023901927
20,2099.210516349568
21,5147.429684844263
22,4189.840120804374
23,604.5807415343565
24,17192.44659316162
25,1111.6144556182667
26,602.892725251859
27,1038.5296040655323
28,1623.7559160374049
29,925.5921609513612
30,10675.378154670248
31,562.7163169295172
32,4106.396716195721
33,755.8857071327577
34,731.8223359259923
35,2400.11114402742
36,6475.617157317996
37,2531.273605769508
38,2889.8057251203227
39,683.413699219726
40,537.3542583189302
41,9072.70167106402
42,915.9745275047557
43,1774.6416905358265
44,10242.631111279452
45,2561.561197933701
46,960.2048842995182
47,894.7516714699946
48,1214.334854685017
49,2874.5942699923917
50,661.7445173788882
51,4570.01538245478
52,2877.936742147267
53,7160.669174056165
54,5502.8316469147985
55,2215.935241604884
56,9032.613822219806
57,2401.7820392052795
58,4389.159866974316
59,2791.332783398554
60,1261.1296802648226
61,563.4367894548344
62,6904.392371361831
63,1139.1731920412317
64,8707.702725493946
65,17607.320219821406
66,902.8321632692566
67,11727.215913288694
68,5422.3022979034995
69,9606.985324258956
70,427.64147584728755
71,653.2600850037309
72,837.2725864210992
73,1289.3513178350267
74,5309.6427375408575
75,1842.2737035719351
76,8605.00622576756
77,14465.70958384495
78,2765.356162708806
79,6522.342554803492
80,10938.725365840832
81,2010.820374381112
82,14445.920788380603
83,6707.899465184844
84,901.7827174022303
85,7405.846927972399
86,1053.565576709534
87,12220.965014823012
88,8503.905331437894
89,14549.531768523511
90,5006.076106248398
91,1340.6652885327176
92,985.0383370230113
93,898.8104243249636
94,16144.875349866508
95,584.5024787601701
96,14471.328030573288
97,14663.940986944539
98,12489.109810348664
99,727.9418019431304
100,2482.0212404238314
101,773.9888034104547
102,669.5390375900865
103,464.8152308509766
104,1035.8936681014256
105,1692.179117578924
106,1421.5173146645463
107,785.4885274077099
108,1050.3047788086712
109,715.992808820701
110,641.7636283468098
111,1054.9920795964179
112,1809.1488209107588
113,1670.8225781133342
114,1445.7261852768604
115,5102.785036820797
116,5196.230749179953
117,15800.40667401141
118,503.9585877644644
119,17209.78852850999
120,1325.3098267036135
121,1657.9935758808808
122,1146.23578331572
123,558.1944639785681
124,731.3594952600828
125,1280.2275842651397
126,1182.858993534382
127,13073.421800761193
128,5654.858794523639
129,5109.0674939777455
130,6304.960288519225
131,3268.998188331319
132,6802.565960332984
133,1051.8381245832022
134,3517.884814025557
135,1069.1856214225968
136,619.4019806264142
137,7061.494076218558
138,551.961017520387
139,4375.275587477211
140,840.6852464023794
141,921.9885920172289
142,3524.0995246537864
143,4271.930469149898
144,759.3959165104828
145,6226.576358451977
146,16577.990293921568
147,5111.651863335583
148,2619.4383394173483
149,1869.8893039405698
150,2450.42595564889
151,1722.7881018246612
152,12231.435614170043
153,2847.710754308625
154,606.4102437166397
155,14463.893752513284
156,3325.1414698802655
157,2921.200234633512
158,3831.1341366263464
159,907.6186792283314
160,7738.442634608473
161,9937.437368380963
162,710.800619357917
163,679.5546408501009
164,5397.078364341324
165,11196.798868035781
166,3274.068878770556
167,4572.855781341148
168,3312.4131968341735
169,11354.726970217462
170,745.8491403459058
171,1631.602622340978
172,4777.9419793875595
173,2140.4381188532248
174,6352.501092274489
175,1766.9836333071141
176,4444.2095650207875
177,3570.558477884396
178,2594.9874218752266
179,3380.523305452906
180,3478.3765014907317
181,1755.561641407101
182,929.2076467547454
183,1607.4170264323416
184,739.3808209010535
185,4058.0558121040476
186,894.7620052148823
187,873.1735403719687
188,531.9292550636535
189,1777.5886864098552
190,2314.652695591567
191,718.8591425262968
192,870.2974735172708
193,6348.260130602435
194,4024.270457219347
195,2518.987456251767
196,662.8360100924906
197,13108.858362099823
198,634.2280808506703
199,8982.05730132559
200,10261.03897915537
201,6372.429715693163
202,688.4026046777417
203,737.7428168208497
204,6479.299101141412
205,3641.1068049234814
206,641.1190430663349
207,3026.262441239476
208,963.213445035775
209,8074.104052494265
210,2647.3617622180136
211,7178.0625125874285
212,10973.585164521097
213,399.4983803987434
214,1243.9651732533523
215,909.5119158986988
216,2553.5943511005735
217,2596.818446017442
218,803.0787316399786
219,1302.1933134776743
220,2173.1039605737687
221,2074.1566503727126
222,9293.372468983274
223,1060.2007361494657
224,1217.6345136627604
225,4459.106464238683
226,3618.1602668965784
227,1912.1815211490937
228,6418.149791173199
229,1846.3716250817915
230,5076.707088257567
231,1470.8556493976844
232,1259.0584897396075
233,1591.6729229522284
234,941.0343352970785
235,8550.329395325814
236,1274.0709579891818
237,980.5744527438429
238,4302.910635346438
239,8446.508664094476
240,6033.085075453769
241,905.0166478127804
242,15214.736627117785
243,4517.179432139012
244,475.9128999761595
245,1014.211736594346
246,2473.6158129455584
247,7113.783824965742
248,10819.365489893373
249,5584.974603094983
250,5402.2353461197745
251,1575.9471812691345
252,2761.2779291277393
253,5039.973419713265
254,5087.468243259619
255,1313.3951843971254
256,663.8736710474687
257,1964.224662977893
258,792.3034213897724
259,14844.506919836727
260,6377.0373921360015
261,4799.944709547267
262,1769.9819054662048
263,3832.9478447863944
264,821.2349443929746
265,2325.2490341392095
266,8259.36056479891
