id,price
0,2788.7
1,5557.103
2,9210.46
3,3958.4944
4,1607.0894
5,6029.781
6,4887.507
7,4310.372
8,5352.2886
9,15506.103
10,4600.766
11,744.68634
12,2852.28
13,1580.7194
14,2552.1606
15,1145.8934
16,1545.1722
17,3966.3982
18,3983.2085
19,862.0598
20,2153.25
21,5221.6655
22,4100.869
23,687.97687
24,16363.957
25,1138.6531
26,603.6757
27,1015.93134
28,1551.7974
29,855.20874
30,10554.544
31,543.07733
32,4144.322
33,699.3197
34,697.5397
35,2481.8767
36,6495.7314
37,2684.9265
38,2870.5854
39,722.1152
40,539.10266
41,8964.782
42,863.32227
43,1684.0146
44,10188.379
45,2526.0686
46,964.0616
47,796.12134
48,1211.9506
49,2881.6948
50,705.50653
51,4613.496
52,2919.2354
53,7267.7246
54,5679.1294
55,2059.0771
56,9034.96
57,2391.571
58,4384.0933
59,2902.767
60,1240.8995
61,558.82434
62,7040.7344
63,1042.1693
64,8766.667
65,17217.047
66,882.1849
67,11968.995
68,5347.568
69,9682.874
70,468.56146
71,689.29474
72,793.0033
73,1277.4624
74,5148.4316
75,1879.3801
76,8618.029
77,14810.55
78,2793.5625
79,6331.6006
80,10896.868
81,1920.4968
82,15056.501
83,6801.3447
84,899.8119
85,7575.306
86,990.73474
87,12595.462
88,9048.343
89,14282.354
90,4975.2847
91,1291.0961
92,996.1113
93,854.6117
94,17178.305
95,560.62885
96,14368.336
97,14956.254
98,12161.521
99,682.9531
100,2555.8716
101,723.4458
102,634.08826
103,472.13162
104,1101.9387
105,1711.1227
106,1425.7415
107,781.412
108,1006.59534
109,719.8155
110,630.07996
111,1038.1288
112,1770.3367
113,1689.9633
114,1608.2788
115,5134.235
116,5180.6465
117,15679.818
118,490.15903
119,16312.771
120,1413.5217
121,1627.0565
122,1085.206
123,595.1157
124,701.5963
125,1361.3966
126,1164.8145
127,13206.052
128,5526.1636
129,5132.6597
130,6153.5527
131,3159.321
132,6794.716
133,1006.15424
134,3692.5588
135,1047.7172
136,680.6813
137,6851.067
138,597.9013
139,4384.4497
140,927.78436
141,895.55945
142,3419.2947
143,3943.0198
144,719.53467
145,6085.112
146,15933.073
147,5022.6035
148,2648.7227
149,1878.5176
150,2264.8115
151,1731.964
152,12415.553
153,2897.9402
154,606.8227
155,14006.882
156,3347.0842
157,2979.3008
158,3912.4602
159,925.9056
160,7878.0527
161,10438.1045
162,719.6074
163,641.83856
164,5365.3667
165,11316.845
166,3116.9087
167,4494.4507
168,3292.895
169,10597.332
170,766.06396
171,1613.0411
172,4853.6323
173,2092.9014
174,6360.9863
175,1799.5848
176,4452.4688
177,3638.46
178,2653.7632
179,3395.422
180,3596.9585
181,1882.3604
182,954.4582
183,1595.5369
184,740.5365
185,4124.8
186,959.79004
187,877.10944
188,548.07983
189,1790.136
190,2350.831
191,765.15814
192,819.4416
193,6442.3174
194,4141.2344
195,2417.7036
196,676.1848
197,13283.739
198,629.41327
199,9037.456
200,11121.526
201,6273.48
202,673.53125
203,791.9785
204,6520.753
205,3635.8313
206,664.4405
207,3027.8867
208,957.43976
209,8236.608
210,2639.2712
211,7323.4443
212,10902.886
213,446.88486
214,1268.111
215,931.1681
216,2681.5017
217,2605.1204
218,838.791
219,1365.0399
220,2113.389
221,1967.1523
222,9147.706
223,1000.5631
224,1228.1621
225,4405.4766
226,3667.92
227,1869.0436
228,6486.128
229,1840.209
230,5041.531
231,1440.1487
232,1166.0295
233,1606.5457
234,886.4306
235,8706.217
236,1244.605
237,915.92224
238,4419.9995
239,8723.634
240,6136.097
241,862.1518
242,15040.67
243,4508.69
244,483.78238
245,993.0852
246,2647.1357
247,7088.6045
248,10359.127
249,5567.997
250,5186.235
251,1478.5316
252,2659.3586
253,4994.1245
254,5035.82
255,1295.0586
256,686.3132
257,2015.3657
258,814.16925
259,14868.42
260,6428.7593
261,4732.97
262,1751.7549
263,3768.4363
264,770.6568
265,2368.5298
266,8896.058
267,1772.9768
268,1149.66
269,9041.47
270,7647.852
271,779.647
272,4341.598
273,4996.9863
274,449.80795
275,919.2443
276,6400.7524
277,596.8952
278,6545.2764
279,8536.01
280,1544.523
281,2706.214
282,4013.816
283,8888.663
284,8784.878
285,10915.621
286,5296.929
287,16368.564
288,1731.964
289,6103.388
290,432.7241
291,8725.473
292,17325.889
293,848.69196
294,7311.375
295,1746.7604
296,2141.503
297,694.6501
298,356.33386
299,5639.5737
300,2487.4004
301,1135.8785
302,3685.947
303,5844.153
304,5755.541
305,8578.929
306,1033.115
307,1026.0568
308,1765.2327
309,2114.0417
310,1746.7604
311,454.90207
312,7909.3267
313,5127.6436
314,2420.3496
315,10234.135
316,734.5983
317,1054.6661
318,875.8625
319,8329.384
320,4960.5293
321,582.7657
322,488.96317
323,539.10266
324,873.5349
325,5533.1206
326,1607.0894
327,1765.2468
328,6814.031
329,593.36194
330,16877.229
331,2265.1692
332,829.11127
333,8630.925
334,3369.2207
335,1855.6091
336,14416.9375
337,879.5657
338,987.68164
339,5798.437
340,703.1531
341,1513.8306
342,650.31323
343,4600.6973
344,4410.2515
345,1764.5216
346,654.9663
347,2601.5925
348,4807.3486
349,775.608
350,3231.4521
351,517.05255
352,2646.4663
353,1897.2952
354,653.5655
355,1454.9225
356,754.4346
357,11587.738
358,1429.8579
359,509.21237
360,978.82666
361,8089.7725
362,638.3224
363,9184.654
364,3535.1582
365,670.16394
366,652.7279
367,4474.3687
368,1706.5962
369,686.3132
370,668.22363
371,789.6998
372,6627.8745
373,850.4976
374,504.50027
375,921.40045
376,742.7805
377,4217.5234
378,2794.2737
379,679.86285
380,4555.9536
381,539.2734
382,714.57874
383,9760.44
384,1112.4581
385,755.276
386,15951.859
387,12112.683
388,796.6282
389,771.6765
390,2609.022
391,814.16925
392,8344.149
393,663.1859
394,1933.1635
395,4796.2944
396,728.06555
397,1995.039
398,1021.0147
399,2260.0505
400,4940.0503
401,655.6551
402,2543.3123
403,10634.185
404,1373.9878
405,1068.1517
406,657.3758
407,17107.578
408,2009.0596
409,5684.529
410,854.7327
411,704.8481
412,4278.256
413,1425.0155
414,7184.7627
415,799.8652
416,1361.6383
417,8014.9404
418,347.24866
419,4825.3438
420,13252.537
421,4423.321
422,4880.236
423,868.0262
424,1232.951
425,517.747
426,735.468
427,15119.834
428,1731.964
429,7866.272
430,4023.0598
431,16376.312
432,2036.6659
433,3136.0146
434,677.39954
435,3158.0847
436,2412.3816
437,1165.5009
438,6940.069
439,652.2716
440,3422.3716
441,1477.2205
442,854.9665
443,586.20184
444,936.1491
445,1078.279
446,2338.2793
447,5633.334
448,853.2904
449,2409.8713
450,754.68976
