id,price
0,2889.722
1,5663.5786
2,9497.943
3,4015.9875
4,1617.8688
5,6052.353
6,4786.743
7,4292.4688
8,5310.607
9,15219.909
10,4549.9697
11,760.0007
12,3074.2646
13,1589.6011
14,2471.5427
15,1130.4689
16,1550.1624
17,3995.5999
18,4051.8928
19,884.8996
20,2077.4714
21,5179.1074
22,4304.536
23,634.86206
24,17188.428
25,1138.063
26,607.6911
27,1037.2059
28,1616.94
29,845.9483
30,10358.098
31,562.1195
32,4102.4175
33,703.7599
34,671.755
35,2419.2537
36,6521.6064
37,2615.3438
38,2847.721
39,716.79504
40,522.71344
41,9008.982
42,849.9386
43,1706.921
44,10438.978
45,2494.5164
46,1005.6729
47,822.70306
48,1215.913
49,2902.741
50,678.77496
51,4625.8945
52,2906.1606
53,7039.762
54,5686.06
55,2130.7493
56,9002.155
57,2389.3586
58,4438.098
59,2798.8342
60,1219.8253
61,544.0125
62,6913.5645
63,1103.7834
64,8647.168
65,16919.658
66,869.5423
67,11763.278
68,5321.982
69,9310.544
70,458.26096
71,674.904
72,811.04236
73,1356.5166
74,5240.6074
75,1874.8562
76,8760.399
77,14500.801
78,2760.965
79,6446.8584
80,11006.683
81,2016.8462
82,14441.787
83,6690.448
84,884.691
85,7431.3164
86,1009.89435
87,12411.678
88,8504.333
89,14647.357
90,4958.486
91,1324.4993
92,982.8459
93,878.6502
94,16556.44
95,530.81604
96,14451.553
97,14919.2705
98,12552.336
99,690.9668
100,2510.0632
101,729.1461
102,643.45184
103,461.13382
104,1064.0616
105,1680.0422
106,1348.1144
107,751.513
108,1031.1714
109,710.3117
110,627.8974
111,1046.4451
112,1820.995
113,1674.4989
114,1525.3911
115,5145.8066
116,5141.4087
117,15284.998
118,469.16754
119,16760.115
120,1362.3888
121,1643.2734
122,1085.8014
123,560.1519
124,676.3367
125,1331.8613
126,1129.744
127,13452.435
128,5581.0874
129,5078.6157
130,6351.224
131,3302.305
132,6720.54
133,1049.3878
134,3278.6143
135,1065.6394
136,623.2757
137,7011.7573
138,557.3314
139,4302.156
140,893.8303
141,922.53705
142,3450.8933
143,4044.053
144,724.8178
145,6199.122
146,15950.91
147,5104.927
148,2584.8135
149,1889.8457
150,2471.039
151,1707.3425
152,12405.93
153,2776.6887
154,607.6564
155,14268.159
156,3658.4119
157,2887.9705
158,3894.7144
159,908.9391
160,7350.003
161,10006.507
162,701.70984
163,642.216
164,5402.3613
165,11360.669
166,3183.0818
167,4494.122
168,3319.2715
169,11359.079
170,741.0884
171,1633.7468
172,4689.021
173,2149.043
174,6287.417
175,1821.0923
176,4401.2827
177,3599.1216
178,2661.3574
179,3433.4883
180,3509.0488
181,1665.5911
182,924.2448
183,1601.8782
184,741.05524
185,4045.9888
186,942.8628
187,877.8603
188,527.2598
189,1838.2441
190,2291.144
191,728.93915
192,820.4967
193,6334.497
194,4056.0107
195,2524.6958
196,655.5071
197,12687.448
